id,user_id,barcode,description,final_price,item_price,needs_fetch_review,partner_item_id,prevent_target_gap_points,quantity_purchased,user_flagged_barcode,user_flagged_new_item,user_flagged_price,user_flagged_quantity,needs_fetch_review_reason,points_not_awarded_reason,points_payer_id,rewards_group,rewards_product_partner_id,user_flagged_description,original_meta_brite_barcode,original_meta_brite_description,brand_code,competitor_rewards_group,discounted_item_price,original_receipt_item_text,item_number,original_meta_brite_quantity_purchased,points_earned,target_price,competitive_product,original_final_price,original_meta_brite_item_price,deleted,price_after_coupon,metabrite_campaign_id
5ffe19d90a7214ad28000e62,59c124bae4b0299e55b0f330,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
5ffe1d030a720f05ac002c9e,59c124bae4b0299e55b0f330,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
5ffce8250a7214ad4e0034de,59c124bae4b0299e55b0f330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ffcefb00a720f0515005e8d,59c124bae4b0299e55b0f330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ffce76e0a720f0515000b48,59c124bae4b0299e55b0f330,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
5ffe23560a720f05ac006874,59c124bae4b0299e55b0f330,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
5ffe22a20a720f05ac0061d7,59c124bae4b0299e55b0f330,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
5ffe1dc20a7214ad28003180,59c124bae4b0299e55b0f330,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
5ffce88b0a7214ad4e004b22,59c124bae4b0299e55b0f330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ffce7a70a720f05150016b0,59c124bae4b0299e55b0f330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ffe1aa90a7214ad280015e8,59c124bae4b0299e55b0f330,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
5ffcef5a0a720f0515004f1a,59c124bae4b0299e55b0f330,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
5ffe23d70a7214ad280068f6,59c124bae4b0299e55b0f330,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
5ffe18b10a7214ad280003d1,59c124bae4b0299e55b0f330,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
5ffcef630a720f05150050ae,59c124bae4b0299e55b0f330,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
5ffce7ae0a7214ad4e001851,59c124bae4b0299e55b0f330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ffce8150a7214ad4e0030a3,59c124bae4b0299e55b0f330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ffe20290a720f05ac004a84,59c124bae4b0299e55b0f330,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
5ffe1c520a7214ad2800245c,59c124bae4b0299e55b0f330,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
5ffe1b630a7214ad28001c79,59c124bae4b0299e55b0f330,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
5ffce8250a720f0515003510,59c124bae4b0299e55b0f330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ffe1fa40a7214ad2800427f,59c124bae4b0299e55b0f330,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
5ffce78c0a7214ad4e001045,59c124bae4b0299e55b0f330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ffe23cf0a720f05ac006cc2,59c124bae4b0299e55b0f330,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
5ffcef570a720f0515004e91,59c124bae4b0299e55b0f330,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
5ffce8000a7214ad4e002b57,59c124bae4b0299e55b0f330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fff26c20a7214ad4c00000a,5fff26bfb3348b03eb45bb32,4011,ITEM NOT FOUND,29.00,29.00,False,1,True,2.0,4011,True,29.00,2.0,,,,,,,,,,,,,,,,,,,,,,
5fff0f630a7214ad28006e2d,5fff0f4fb3348b03eb45abb0,043000066706,"Jell-O Jigglers Star Wars Strawberry/Berry Blue Mold Kit, 6 pc",0.99,0.99,,1,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
5fff56370a720f05f3000033,54943462e4b07e684157a532,043000000175,MAXWELL HOUSE International Cafe Flavor Instant Coffee Caffeine Dutch Chocolate Mint Bag 8.5 OZ 004300000017,1,1,,1,,1.0,,,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
5fff4ca00a7214ad4c000029,5fff4beedf9ace121f0c17ea,043000082294,MAXWELL HOUSE Ground Decaf Original 58.6oz,9.99,9.99,,1,,1.0,,,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE KEURIG COFFEE PODS,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
5fff4ca00a7214ad4c000029,5fff4beedf9ace121f0c17ea,043000082294,MAXWELL HOUSE Ground Decaf Original 58.6oz,9.99,9.99,,2,,1.0,,,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE KEURIG COFFEE PODS,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
5fff4ca00a7214ad4c000029,5fff4beedf9ace121f0c17ea,043000082294,MAXWELL HOUSE Ground Decaf Original 58.6oz,9.99,9.99,,3,,1.0,,,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE KEURIG COFFEE PODS,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
5fff4ca00a7214ad4c000029,5fff4beedf9ace121f0c17ea,043000082294,MAXWELL HOUSE Ground Decaf Original 58.6oz,9.99,9.99,,4,,1.0,,,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE KEURIG COFFEE PODS,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
5fff4ca00a7214ad4c000029,5fff4beedf9ace121f0c17ea,043000082294,MAXWELL HOUSE Ground Decaf Original 58.6oz,9.99,9.99,,5,,1.0,,,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE KEURIG COFFEE PODS,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
5fff4ca00a7214ad4c000029,5fff4beedf9ace121f0c17ea,043000082294,MAXWELL HOUSE Ground Decaf Original 58.6oz,9.99,9.99,,6,,1.0,,,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE KEURIG COFFEE PODS,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
5fff4ca00a7214ad4c000029,5fff4beedf9ace121f0c17ea,043000082294,MAXWELL HOUSE Ground Decaf Original 58.6oz,9.99,9.99,,7,,1.0,,,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE KEURIG COFFEE PODS,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
5fff4ca00a7214ad4c000029,5fff4beedf9ace121f0c17ea,043000082294,MAXWELL HOUSE Ground Decaf Original 58.6oz,9.99,9.99,,8,,1.0,,,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE KEURIG COFFEE PODS,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
5fff4ca00a7214ad4c000029,5fff4beedf9ace121f0c17ea,043000082294,MAXWELL HOUSE Ground Decaf Original 58.6oz,9.99,9.99,,9,,1.0,,,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE KEURIG COFFEE PODS,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
5fff26ee0a720f05f300001a,5fff2698b3348b03eb45bb10,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5fff4c910a720f05f3000026,5fff4beedf9ace121f0c17ea,043000955628,"Kool-Aid Unsweetened Drink Mix Cherry, 0.13 OZ",9.99,9.99,,1,,1.0,,,,,,,559c2234e4b06aca36af13c6,KOOL-AID POWDERED DRINK MIX,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
5fff4c910a720f05f3000026,5fff4beedf9ace121f0c17ea,043000955628,"Kool-Aid Unsweetened Drink Mix Cherry, 0.13 OZ",9.99,9.99,,2,,1.0,,,,,,,559c2234e4b06aca36af13c6,KOOL-AID POWDERED DRINK MIX,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
5fff4c910a720f05f3000026,5fff4beedf9ace121f0c17ea,043000955628,"Kool-Aid Unsweetened Drink Mix Cherry, 0.13 OZ",9.99,9.99,,3,,1.0,,,,,,,559c2234e4b06aca36af13c6,KOOL-AID POWDERED DRINK MIX,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
5fff4c910a720f05f3000026,5fff4beedf9ace121f0c17ea,043000955628,"Kool-Aid Unsweetened Drink Mix Cherry, 0.13 OZ",9.99,9.99,,4,,1.0,,,,,,,559c2234e4b06aca36af13c6,KOOL-AID POWDERED DRINK MIX,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
5fff4c910a720f05f3000026,5fff4beedf9ace121f0c17ea,043000955628,"Kool-Aid Unsweetened Drink Mix Cherry, 0.13 OZ",9.99,9.99,,5,,1.0,,,,,,,559c2234e4b06aca36af13c6,KOOL-AID POWDERED DRINK MIX,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
5ffe17e20a720f05ac0000e7,5ffe115404929101d0aaebb2,072785048119,Germ-X Hand Sanitizer - Original,2.29,2.29,,0,,1.0,,,,,,,,SUAVE HAND SANITIZER,5332f5f6e4b03c9a25efd0b4,,,,GERM-X,,2.29,Germ-X Fresh Hand Sanitizer with Pump - 8 fl oz,,,,,True,,,,2.29,
5fff561b0a720f05f300002e,5fff561abd4dff11dda8fa2b,043000206515,"Jell-O Pudding & Pie Filling Cook & Serve Chocolate, 3.4 Oz",10,10,,1,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
5fff26fd0a720f05f300001d,5fff2698b3348b03eb45bb10,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5fff26fb0a7214ad4c000019,5fff2698b3348b03eb45bb10,079400066619,SUAVE PROFESSIONALS MOISTURIZING SHAMPOO LIQUID PLASTIC BOTTLE RP 12.6 OZ - 0079400066612,1,1,False,1,True,1.0,079400066619,,,,,,5332f5f6e4b03c9a25efd0b4,SUAVE HAIR CARE,5332f5f6e4b03c9a25efd0b4,,080878042197,,,,,,,,10.0,800,True,,,,,
5fff564a0a7214ad4c000030,5fff55dabd4dff11dda8f5f1,043000061978,GEVALIA Espresso Roast Regular Whole Bean Coffee 7 OZ Bag,1,1,,1,,1.0,,,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE GROUND COFFEE,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
5fff4c8e0a720f05f3000025,5fff4beedf9ace121f0c17ea,044700071533,OSCAR MAYER Fun Pack Pepperoni Kabobble 8 oz,1,1,,1,,1.0,,,,,,,559c2234e4b06aca36af13c6,LUNCHABLES LUNCH COMBINATIONS - FUN PACK,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
5fff4c810a720f05f3000023,5fff4beedf9ace121f0c17ea,025800026302,SMART ONES Flavorful Asian Inspirations Orange Sesame Chicken 9 oz. Box,10,10,,1,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
5fff4c8a0a7214ad4c000025,5fff4beedf9ace121f0c17ea,021000007660,,9.99,9.99,,1,,1.0,,,,,,,,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,
5fff4c8a0a7214ad4c000025,5fff4beedf9ace121f0c17ea,021000007660,,9.99,9.99,,2,,1.0,,,,,,,,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,
5fff4c8a0a7214ad4c000025,5fff4beedf9ace121f0c17ea,021000007660,,9.99,9.99,,3,,1.0,,,,,,,,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,
5fff4c8a0a7214ad4c000025,5fff4beedf9ace121f0c17ea,021000007660,,9.99,9.99,,4,,1.0,,,,,,,,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,
5fff4c8a0a7214ad4c000025,5fff4beedf9ace121f0c17ea,021000007660,,9.99,9.99,,5,,1.0,,,,,,,,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,
5fff4c8c0a7214ad4c000026,5fff4beedf9ace121f0c17ea,070085035006,,9.99,9.99,,1,,1.0,,,,,,,,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,,,True,,,,,
5fff4c8c0a7214ad4c000026,5fff4beedf9ace121f0c17ea,070085035006,,9.99,9.99,,2,,1.0,,,,,,,,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,,,True,,,,,
5fff4c8c0a7214ad4c000026,5fff4beedf9ace121f0c17ea,070085035006,,9.99,9.99,,3,,1.0,,,,,,,,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,,,True,,,,,
5fff4c8c0a7214ad4c000026,5fff4beedf9ace121f0c17ea,070085035006,,9.99,9.99,,4,,1.0,,,,,,,,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,,,True,,,,,
5fff4c8c0a7214ad4c000026,5fff4beedf9ace121f0c17ea,070085035006,,9.99,9.99,,5,,1.0,,,,,,,,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,,,True,,,,,
5fff564d0a720f05f3000038,5fff55dabd4dff11dda8f5f1,686924820858,OSCAR MAYER 98% Fat-Free Turkey Breast Shaved 9 OZ 068692482085,9.99,9.99,,1,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
5fff564d0a720f05f3000038,5fff55dabd4dff11dda8f5f1,686924820858,OSCAR MAYER 98% Fat-Free Turkey Breast Shaved 9 OZ 068692482085,9.99,9.99,,2,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
5fff564d0a720f05f3000038,5fff55dabd4dff11dda8f5f1,686924820858,OSCAR MAYER 98% Fat-Free Turkey Breast Shaved 9 OZ 068692482085,9.99,9.99,,3,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
5fff564d0a720f05f3000038,5fff55dabd4dff11dda8f5f1,686924820858,OSCAR MAYER 98% Fat-Free Turkey Breast Shaved 9 OZ 068692482085,9.99,9.99,,4,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
5fff564d0a720f05f3000038,5fff55dabd4dff11dda8f5f1,686924820858,OSCAR MAYER 98% Fat-Free Turkey Breast Shaved 9 OZ 068692482085,9.99,9.99,,5,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
5fff26cb0a7214ad4c00000e,5fff2698b3348b03eb45bb10,798813118547,DEGREE CLINICAL PROTECTION MOTION SENSE ANTIPERSPIRANT DEODORANT REGULAR PLASTIC CONTAINER IN BOX 1.7 OZ,1,1,,1,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,DEGREE DEODORANT,5332f5f6e4b03c9a25efd0b4,,,,,,,,,,10.0,800,,,,,,
5fff26cb0a7214ad4c00000e,5fff2698b3348b03eb45bb10,077567000637,BREYERS DELIGHTS FROZEN COOKIES N CREAM ICE CREAM REDUCED FAT 16 OZ - 0077567000631,1,1,,2,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BREYERS ICE CREAM AND FROZEN DESSERTS,5332f5f6e4b03c9a25efd0b4,,,,,,,,,,10.0,800,,,,,,
5fff4ca90a720f05f300002a,5fff4beedf9ace121f0c17ea,021000068159,"KRAFT Trios Snackfulls Monterey Jack Cheeses, Dried Apples, Granola Clusters,2.25 oz",0.99,0.99,,1,,1.0,,,,,,,559c2234e4b06aca36af13c6,KRAFT TRIOS SNACKFULLS,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
5fff0f8c0a7214ad28006e32,5fff0f4fb3348b03eb45abb0,021000648863,"KRAFT Brand Dressing Pourable Blue Cheese Dressing, 128 Ounce",1,1,,1,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
5fff26990a720f05f300000b,5fff2698b3348b03eb45bb10,013562300631,"Annie's Homegrown Organic White Cheddar Macaroni & Cheese Shells, 6 Oz",50.00,50.00,True,1,,5.0,,,,,POINTS_GREATER_THAN_THRESHOLD,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,,,,50.00,,013562300631,1.0,,,,,,,,
5fff26c40a720f05f3000014,5fff26bfb3348b03eb45bb32,4011,ITEM NOT FOUND,22.00,22.00,False,1,True,3.0,4011,True,22.00,3.0,,,,,,,,,,,,,,,,,,,,,,
5fff26d70a7214ad4c00000f,5fff2698b3348b03eb45bb10,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5fff26d70a7214ad4c00000f,5fff2698b3348b03eb45bb10,1234,,,,True,2,True,,1234,True,,,USER_FLAGGED,,,,,,,,,,,,,,,,,,,,,
5fff26c60a7214ad4c00000c,5fff26bfb3348b03eb45bb32,4011,,22.00,22.00,True,1,True,1.0,4011,True,22.00,1.0,USER_FLAGGED,,,,,,,,,,,,,,,,,,,,,
5fff0f990a7214ad28006e36,54943462e4b07e684157a532,029000023666,PLANTERS Peanuts Cocoa 4 OZ,1,1,,1,,1.0,,,,,,,559c2234e4b06aca36af13c6,PLANTERS PEANUTS,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
5fff566e0a720f05f300003f,5fff55dabd4dff11dda8f5f1,043000078488,,9.99,9.99,,1,,1.0,,,,,,,,SWISS MISS CAFÉ,5e825d64f221c312e698a62a,,,,,,,,,,,,True,,,,,
5fff566e0a720f05f300003f,5fff55dabd4dff11dda8f5f1,043000078488,,9.99,9.99,,2,,1.0,,,,,,,,SWISS MISS CAFÉ,5e825d64f221c312e698a62a,,,,,,,,,,,,True,,,,,
5fff566e0a720f05f300003f,5fff55dabd4dff11dda8f5f1,043000078488,,9.99,9.99,,3,,1.0,,,,,,,,SWISS MISS CAFÉ,5e825d64f221c312e698a62a,,,,,,,,,,,,True,,,,,
5fff566e0a720f05f300003f,5fff55dabd4dff11dda8f5f1,043000078488,,9.99,9.99,,4,,1.0,,,,,,,,SWISS MISS CAFÉ,5e825d64f221c312e698a62a,,,,,,,,,,,,True,,,,,
5fff566e0a720f05f300003f,5fff55dabd4dff11dda8f5f1,043000078488,,9.99,9.99,,5,,1.0,,,,,,,,SWISS MISS CAFÉ,5e825d64f221c312e698a62a,,,,,,,,,,,,True,,,,,
5fff26f10a7214ad4c000018,5fff2698b3348b03eb45bb10,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,,1,,1.0,,,,,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,,,870.0,77,,,,,,
5fff26f10a7214ad4c000018,5fff2698b3348b03eb45bb10,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,,2,,1.0,,,,,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,,,870.0,77,,,,,,
5fff26f10a7214ad4c000018,5fff2698b3348b03eb45bb10,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,,3,,1.0,,,,,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,,,870.0,77,,,,,,
5fff26f10a7214ad4c000018,5fff2698b3348b03eb45bb10,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,,4,,1.0,,,,,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,,,870.0,77,,,,,,
5fff26f10a7214ad4c000018,5fff2698b3348b03eb45bb10,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,,5,,1.0,,,,,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,,,870.0,77,,,,,,
5fff26f10a7214ad4c000018,5fff2698b3348b03eb45bb10,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,,6,,1.0,,,,,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,,,870.0,77,,,,,,
5fff26f10a7214ad4c000018,5fff2698b3348b03eb45bb10,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,,7,,1.0,,,,,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,,,870.0,77,,,,,,
5fff26f10a7214ad4c000018,5fff2698b3348b03eb45bb10,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,,8,,1.0,,,,,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,,,870.0,77,,,,,,
5fff26f10a7214ad4c000018,5fff2698b3348b03eb45bb10,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,,9,,1.0,,,,,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,,,870.0,77,,,,,,
5fff26f10a7214ad4c000018,5fff2698b3348b03eb45bb10,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,,10,,1.0,,,,,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,,,870.0,77,,,,,,
5fff4c710a7214ad4c00001d,54943462e4b07e684157a532,022174070214,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,1,1,,1,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
5fff562e0a720f05f300002f,54943462e4b07e684157a532,022174070214,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,1,1,,1,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
5fff4c960a720f05f3000027,5fff4beedf9ace121f0c17ea,043000071182,"GEVALIA Cold Brew Iced Coffee Concentrate, House Blend - 32 fl oz",4.55,4.55,,1,,1.0,,,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE CONCENTRATE,559c2234e4b06aca36af13c6,,,,,,,,,,22.8,800,,,,,,
5fff4c960a720f05f3000027,5fff4beedf9ace121f0c17ea,043000071182,"GEVALIA Cold Brew Iced Coffee Concentrate, House Blend - 32 fl oz",4.55,4.55,,2,,1.0,,,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE CONCENTRATE,559c2234e4b06aca36af13c6,,,,,,,,,,22.8,800,,,,,,
5fff4c960a720f05f3000027,5fff4beedf9ace121f0c17ea,043000071182,"GEVALIA Cold Brew Iced Coffee Concentrate, House Blend - 32 fl oz",4.55,4.55,,3,,1.0,,,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE CONCENTRATE,559c2234e4b06aca36af13c6,,,,,,,,,,22.8,800,,,,,,
5fff4c960a720f05f3000027,5fff4beedf9ace121f0c17ea,043000071182,"GEVALIA Cold Brew Iced Coffee Concentrate, House Blend - 32 fl oz",4.55,4.55,,4,,1.0,,,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE CONCENTRATE,559c2234e4b06aca36af13c6,,,,,,,,,,22.8,800,,,,,,
5fff4c7d0a720f05f3000022,5fff4c7d61ffa811fdb0856f,043000062760,JELL-O Jigglers Ohio State University Mold Kit with Strawberry Flavor JELL-O,1,1,,1,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
6000b8770a720f05f3000069,54943462e4b07e684157a532,022174070214,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,1,1,,1,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
